File name	m013_cohortC_BEEG12_day1.kcd
Result analysis file name	m013_cohortC_BEEG12_day1_2p.raf
Subject	m013_cohortC_03_22_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	03/23/2021 13:16:43
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time	Epoch No.	Stage		
3/23/2021 13:45:47	436	W	0	
3/23/2021 13:45:51	437	W	0	
3/23/2021 13:45:55	438	W	0	
3/23/2021 13:45:59	439	W	0	
3/23/2021 13:46:03	440	W	0	
3/23/2021 13:46:07	441	W	0	
3/23/2021 13:46:11	442	W	0	
3/23/2021 13:46:15	443	W	0	
3/23/2021 13:46:19	444	W	0	
3/23/2021 13:46:23	445	W	0	
3/23/2021 13:46:27	446	W	0	
3/23/2021 13:46:31	447	W	0	
3/23/2021 13:46:35	448	W	0	
3/23/2021 13:46:39	449	W	0	
3/23/2021 13:46:43	450	W	0	
3/23/2021 13:46:47	451	W	0	
3/23/2021 13:46:51	452	W	0	
3/23/2021 13:46:55	453	W	0	
3/23/2021 13:46:59	454	W	0	
3/23/2021 13:47:03	455	W	0	
3/23/2021 13:47:07	456	W	0	
3/23/2021 13:47:11	457	W	0	
3/23/2021 13:47:15	458	W	0	
3/23/2021 13:47:19	459	W	0	
3/23/2021 13:47:23	460	W	0	
3/23/2021 13:47:27	461	W	0	
3/23/2021 13:47:31	462	W	0	
3/23/2021 13:47:35	463	W	0	
3/23/2021 13:47:39	464	W	0	
3/23/2021 13:47:43	465	W	0	
3/23/2021 13:47:47	466	W	0	
3/23/2021 13:47:51	467	W	0	
3/23/2021 13:47:55	468	W	0	
3/23/2021 13:47:59	469	W	0	
3/23/2021 13:48:03	470	W	0	
3/23/2021 13:48:07	471	W	0	
3/23/2021 13:48:11	472	W	0	
3/23/2021 13:48:15	473	W	0	
3/23/2021 13:48:19	474	W	0	
3/23/2021 13:48:23	475	W	0	
3/23/2021 13:48:27	476	W	0	
3/23/2021 13:48:31	477	W	0	
3/23/2021 13:48:35	478	W	0	
3/23/2021 13:48:39	479	W	0	
3/23/2021 13:48:43	480	W	0	
3/23/2021 13:48:47	481	W	0	
3/23/2021 13:48:51	482	NR	0	
3/23/2021 13:48:55	483	NR	0	
3/23/2021 13:48:59	484	NR	0	
3/23/2021 13:49:03	485	NR	0	
3/23/2021 13:49:07	486	NR	0	
3/23/2021 13:49:11	487	NR	0	
3/23/2021 13:49:15	488	NR	0	
3/23/2021 13:49:19	489	NR	0	
3/23/2021 13:49:23	490	W	0	
3/23/2021 13:49:27	491	W	0	
3/23/2021 13:49:31	492	NR	0	
3/23/2021 13:49:35	493	NR	0	
3/23/2021 13:49:39	494	NR	0	
3/23/2021 13:49:43	495	NR	0	
3/23/2021 13:49:47	496	NR	0	
3/23/2021 13:49:51	497	NR	0	
3/23/2021 13:49:55	498	NR	0	
3/23/2021 13:49:59	499	NR	0	
3/23/2021 13:50:03	500	NR	0	
3/23/2021 13:50:07	501	NR	0	
3/23/2021 13:50:11	502	W	0	
3/23/2021 13:50:15	503	W	0	
3/23/2021 13:50:19	504	W	0	
3/23/2021 13:50:23	505	W	0	
3/23/2021 13:50:27	506	W	0	
3/23/2021 13:50:31	507	W	0	
3/23/2021 13:50:35	508	NR	0	
3/23/2021 13:50:39	509	NR	0	
3/23/2021 13:50:43	510	NR	0	
3/23/2021 13:50:47	511	NR	0	
3/23/2021 13:50:51	512	NR	0	
3/23/2021 13:50:55	513	NR	0	
3/23/2021 13:50:59	514	NR	0	
3/23/2021 13:51:03	515	NR	0	
3/23/2021 13:51:07	516	NR	0	
3/23/2021 13:51:11	517	NR	0	
3/23/2021 13:51:15	518	NR	0	
3/23/2021 13:51:19	519	W	0	
3/23/2021 13:51:23	520	W	0	
3/23/2021 13:51:27	521	W	0	
3/23/2021 13:51:31	522	W	0	
3/23/2021 13:51:35	523	W	0	
3/23/2021 13:51:39	524	NR	0	
3/23/2021 13:51:43	525	NR	0	
3/23/2021 13:51:47	526	NR	0	
3/23/2021 13:51:51	527	NR	0	
3/23/2021 13:51:55	528	W	0	
3/23/2021 13:51:59	529	W	0	
3/23/2021 13:52:03	530	W	0	
3/23/2021 13:52:07	531	W	0	
3/23/2021 13:52:11	532	W	0	
3/23/2021 13:52:15	533	NR	0	
3/23/2021 13:52:19	534	NR	0	
3/23/2021 13:52:23	535	NR	0	
3/23/2021 13:52:27	536	W	0	
3/23/2021 13:52:31	537	W	0	
3/23/2021 13:52:35	538	NR	0	
3/23/2021 13:52:39	539	NR	0	
3/23/2021 13:52:43	540	NR	0	
3/23/2021 13:52:47	541	NR	0	
3/23/2021 13:52:51	542	NR	0	
3/23/2021 13:52:55	543	NR	0	
3/23/2021 13:52:59	544	NR	0	
3/23/2021 13:53:03	545	NR	0	
3/23/2021 13:53:07	546	NR	0	
3/23/2021 13:53:11	547	NR	0	
3/23/2021 13:53:15	548	NR	0	
3/23/2021 13:53:19	549	W	0	
3/23/2021 13:53:23	550	NR	0	
3/23/2021 13:53:27	551	NR	0	
3/23/2021 13:53:31	552	NR	0	
3/23/2021 13:53:35	553	NR	0	
3/23/2021 13:53:39	554	NR	0	
3/23/2021 13:53:43	555	NR	0	
3/23/2021 13:53:47	556	NR	0	
3/23/2021 13:53:51	557	NR	0	
3/23/2021 13:53:55	558	NR	0	
3/23/2021 13:53:59	559	NR	0	
3/23/2021 13:54:03	560	NR	0	
3/23/2021 13:54:07	561	NR	0	
3/23/2021 13:54:11	562	W	0	
3/23/2021 13:54:15	563	W	0	
3/23/2021 13:54:19	564	NR	0	
3/23/2021 13:54:23	565	NR	0	
3/23/2021 13:54:27	566	NR	0	
3/23/2021 13:54:31	567	NR	0	
3/23/2021 13:54:35	568	NR	0	
3/23/2021 13:54:39	569	NR	0	
3/23/2021 13:54:43	570	NR	0	
3/23/2021 13:54:47	571	NR	0	
3/23/2021 13:54:51	572	NR	0	
3/23/2021 13:54:55	573	NR	0	
