File name	m013_cohortD_BEEG13_day1.kcd
Result analysis file name	m013_cohortD_BEEG13_day1_2p.raf
Subject	m013_cohortD_04_19_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	04/20/2021 11:13:46
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time	Epoch No.	Stage		
4/20/2021 11:52:58	588	W	0	
4/20/2021 11:53:02	589	W	0	
4/20/2021 11:53:06	590	W	0	
4/20/2021 11:53:10	591	W	0	
4/20/2021 11:53:14	592	W	0	
4/20/2021 11:53:18	593	W	0	
4/20/2021 11:53:22	594	W	0	
4/20/2021 11:53:26	595	W	0	
4/20/2021 11:53:30	596	W	0	
4/20/2021 11:53:34	597	W	0	
4/20/2021 11:53:38	598	W	0	
4/20/2021 11:53:42	599	W	0	
4/20/2021 11:53:46	600	W	0	
4/20/2021 11:53:50	601	W	0	
4/20/2021 11:53:54	602	W	0	
4/20/2021 11:53:58	603	W	0	
4/20/2021 11:54:02	604	W	0	
4/20/2021 11:54:06	605	W	0	
4/20/2021 11:54:10	606	W	0	
4/20/2021 11:54:14	607	W	0	
4/20/2021 11:54:18	608	W	0	
4/20/2021 11:54:22	609	W	0	
4/20/2021 11:54:26	610	W	0	
4/20/2021 11:54:30	611	W	0	
4/20/2021 11:54:34	612	W	0	
4/20/2021 11:54:38	613	W	0	
4/20/2021 11:54:42	614	W	0	
4/20/2021 11:54:46	615	W	0	
4/20/2021 11:54:50	616	W	0	
4/20/2021 11:54:54	617	W	0	
4/20/2021 11:54:58	618	W	0	
4/20/2021 11:55:02	619	W	0	
4/20/2021 11:55:06	620	W	0	
4/20/2021 11:55:10	621	W	0	
4/20/2021 11:55:14	622	W	0	
4/20/2021 11:55:18	623	W	0	
4/20/2021 11:55:22	624	W	0	
4/20/2021 11:55:26	625	W	0	
4/20/2021 11:55:30	626	W	0	
4/20/2021 11:55:34	627	W	0	
4/20/2021 11:55:38	628	W	0	
4/20/2021 11:55:42	629	W	0	
4/20/2021 11:55:46	630	W	0	
4/20/2021 11:55:50	631	W	0	
4/20/2021 11:55:54	632	W	0	
4/20/2021 11:55:58	633	W	0	
4/20/2021 11:56:02	634	W	0	
4/20/2021 11:56:06	635	W	0	
4/20/2021 11:56:10	636	W	0	
4/20/2021 11:56:14	637	W	0	
4/20/2021 11:56:18	638	W	0	
4/20/2021 11:56:22	639	W	0	
4/20/2021 11:56:26	640	W	0	
4/20/2021 11:56:30	641	W	0	
4/20/2021 11:56:34	642	W	0	
4/20/2021 11:56:38	643	W	0	
4/20/2021 11:56:42	644	W	0	
4/20/2021 11:56:46	645	W	0	
4/20/2021 11:56:50	646	W	0	
4/20/2021 11:56:54	647	W	0	
4/20/2021 11:56:58	648	W	0	
